Commodity,Country,Month,Year,Quarter,Time,Balance ($US),Total Exports Value ($US),Customs Import Value (Gen) ($US)
325 Chemicals,World Total,October,2010,Q4,October 2010,184670930,15286642410,15101971480
325 Chemicals,World Total,November,2010,Q4,November 2010,552210550,15396617024,14844406474
325 Chemicals,World Total,December,2010,Q4,December 2010,248722180,15758114874,15509392694
325 Chemicals,World Total,January,2011,Q1,January 2011,156646238,14993553407,14836907169
325 Chemicals,World Total,February,2011,Q1,February 2011,-1395798202,14458791220,15854589422
325 Chemicals,World Total,March,2011,Q1,March 2011,49126845,17766143812,17717016967
325 Chemicals,World Total,April,2011,Q2,April 2011,305600829,17262062190,16956461361
325 Chemicals,World Total,May,2011,Q2,May 2011,-51178607,17004307530,17055486137
325 Chemicals,World Total,June,2011,Q2,June 2011,-848323534,16725978651,17574302185
325 Chemicals,World Total,July,2011,Q3,July 2011,32868126,16363954563,16331086437
325 Chemicals,World Total,August,2011,Q3,August 2011,-770507586,17078617822,17849125408
325 Chemicals,World Total,September,2011,Q3,September 2011,-111460034,16961295357,17072755391
325 Chemicals,World Total,October,2011,Q4,October 2011,-377260172,16794934842,17172195014
325 Chemicals,World Total,November,2011,Q4,November 2011,-534249815,16095798291,16630048106
325 Chemicals,World Total,December,2011,Q4,December 2011,-836757668,15964438672,16801196340
325 Chemicals,World Total,January,2012,Q1,January 2012,-491987956,15409757770,15901745726
325 Chemicals,World Total,February,2012,Q1,February 2012,-157994206,15519598127,15677592333
325 Chemicals,World Total,March,2012,Q1,March 2012,519687536,18263526840,17743839304
325 Chemicals,World Total,April,2012,Q2,April 2012,584689391,16606222220,16021532829
325 Chemicals,World Total,May,2012,Q2,May 2012,-991134172,17366290112,18357424284
325 Chemicals,World Total,June,2012,Q2,June 2012,1164895155,17411381759,16246486604
325 Chemicals,World Total,July,2012,Q3,July 2012,-403434345,16379021949,16782456294
325 Chemicals,World Total,August,2012,Q3,August 2012,-536007901,16855435048,17391442949
325 Chemicals,World Total,September,2012,Q3,September 2012,152335222,16068384892,15916049670
325 Chemicals,World Total,October,2012,Q4,October 2012,1010194933,16754300432,15744105499
325 Chemicals,World Total,November,2012,Q4,November 2012,-1329711583,15411572000,16741283583
325 Chemicals,World Total,December,2012,Q4,December 2012,107812763,15483736332,15375923569
325 Chemicals,World Total,January,2013,Q1,January 2013,-884544474,15885862036,16770406510
325 Chemicals,World Total,February,2013,Q1,February 2013,541227266,15768164019,15226936753
325 Chemicals,World Total,March,2013,Q1,March 2013,850898489,18022031293,17171132804
325 Chemicals,World Total,April,2013,Q2,April 2013,-877403140,17094529031,17971932171
325 Chemicals,World Total,May,2013,Q2,May 2013,609148184,17402369838,16793221654
325 Chemicals,World Total,June,2013,Q2,June 2013,1953985294,17203729556,15249744262
325 Chemicals,World Total,July,2013,Q3,July 2013,-257339042,16669017125,16926356167
325 Chemicals,World Total,August,2013,Q3,August 2013,1359218225,16927001230,15567783005
325 Chemicals,World Total,September,2013,Q3,September 2013,55374253,16206680535,16151306282
325 Chemicals,World Total,October,2013,Q4,October 2013,-377096476,16894993777,17272090253
325 Chemicals,World Total,November,2013,Q4,November 2013,576776174,16154425470,15577649296
325 Chemicals,World Total,December,2013,Q4,December 2013,526344481,15272860569,14746516088
325 Chemicals,World Total,January,2014,Q1,January 2014,-473254869,15771247586,16244502455
325 Chemicals,World Total,February,2014,Q1,February 2014,275184998,15339408637,15064223639
325 Chemicals,World Total,March,2014,Q1,March 2014,-567257819,17256875079,17824132898
325 Chemicals,World Total,April,2014,Q2,April 2014,-1067058070,17249400160,18316458230
325 Chemicals,World Total,May,2014,Q2,May 2014,-785450308,16898362582,17683812890
325 Chemicals,World Total,June,2014,Q2,June 2014,399477186,17537001482,17137524296
325 Chemicals,World Total,July,2014,Q3,July 2014,-337027407,17069804731,17406832138
325 Chemicals,World Total,August,2014,Q3,August 2014,169337711,17399124659,17229786948
325 Chemicals,World Total,September,2014,Q3,September 2014,-1545385849,16412040337,17957426186
325 Chemicals,World Total,October,2014,Q4,October 2014,70434232,17655504455,17585070223
325 Chemicals,World Total,November,2014,Q4,November 2014,454604719,16032759438,15578154719
325 Chemicals,World Total,December,2014,Q4,December 2014,-1918659094,15785866619,17704525713
325 Chemicals,World Total,January,2015,Q1,January 2015,-1133110165,15795422772,16928532937
325 Chemicals,World Total,February,2015,Q1,February 2015,195055192,16005927261,15810872069
325 Chemicals,World Total,March,2015,Q1,March 2015,-1863436141,17200700234,19064136375
325 Chemicals,World Total,April,2015,Q2,April 2015,-3319952967,16676828632,19996781599
325 Chemicals,World Total,May,2015,Q2,May 2015,-725237874,16876431237,17601669111
325 Chemicals,World Total,June,2015,Q2,June 2015,-2566842784,16793109253,19359952037
325 Chemicals,World Total,July,2015,Q3,July 2015,-1132775863,16430032736,17562808599
325 Chemicals,World Total,August,2015,Q3,August 2015,-1055513358,16093067440,17148580798
325 Chemicals,World Total,September,2015,Q3,September 2015,-2631060562,15946497769,18577558331
325 Chemicals,World Total,October,2015,Q4,October 2015,-1617725872,16376058346,17993784218
325 Chemicals,World Total,November,2015,Q4,November 2015,-1485936922,14983193518,16469130440
325 Chemicals,World Total,December,2015,Q4,December 2015,-2671200198,14656911080,17328111278
325 Chemicals,World Total,January,2016,Q1,January 2016,-1149348592,14897745497,16047094089
325 Chemicals,World Total,February,2016,Q1,February 2016,-1954151683,15250083912,17204235595
325 Chemicals,World Total,March,2016,Q1,March 2016,-4075254289,15881153280,19956407569
325 Chemicals,World Total,April,2016,Q2,April 2016,-2026291348,15808080090,17834371438
325 Chemicals,World Total,May,2016,Q2,May 2016,-3041191874,15364386374,18405578248
325 Chemicals,World Total,June,2016,Q2,June 2016,-3252534257,15894148414,19146682671
325 Chemicals,World Total,July,2016,Q3,July 2016,-2321156226,15248838639,17569994865
325 Chemicals,World Total,August,2016,Q3,August 2016,-2606728603,15860035511,18466764114
325 Chemicals,World Total,September,2016,Q3,September 2016,-1698679696,15290567668,16989247364
325 Chemicals,World Total,October,2016,Q4,October 2016,-1878976200,15236470852,17115447052
325 Chemicals,World Total,November,2016,Q4,November 2016,-3275207937,14902524950,18177732887
325 Chemicals,World Total,December,2016,Q4,December 2016,-3040299104,14741478142,17781777246
325 Chemicals,World Total,January,2017,Q1,January 2017,-2286887417,15345513085,17632400502
325 Chemicals,World Total,February,2017,Q1,February 2017,-1477980705,15746539058,17224519763
325 Chemicals,World Total,March,2017,Q1,March 2017,-2075368532,17322943871,19398312403
325 Chemicals,World Total,April,2017,Q2,April 2017,-1476245701,15861922164,17338167865
325 Chemicals,World Total,May,2017,Q2,May 2017,-2687808515,16599956968,19287765483
325 Chemicals,World Total,June,2017,Q2,June 2017,-2056927763,16491542995,18548470758
325 Chemicals,World Total,July,2017,Q3,July 2017,-1739968507,15196419282,16936387789
325 Chemicals,World Total,August,2017,Q3,August 2017,-1916286701,16388975878,18305262579
325 Chemicals,World Total,September,2017,Q3,September 2017,-1938256644,15212491542,17150748186
325 Chemicals,World Total,October,2017,Q4,October 2017,-1511635132,16728634524,18240269656
325 Chemicals,World Total,November,2017,Q4,November 2017,-2271938447,15682650165,17954588612
325 Chemicals,World Total,December,2017,Q4,December 2017,-3731919762,16207547932,19939467694
325 Chemicals,World Total,January,2018,Q1,January 2018,-4658266980,16117043600,20775310580
325 Chemicals,World Total,February,2018,Q1,February 2018,-4159011317,15574496096,19733507413
325 Chemicals,World Total,March,2018,Q1,March 2018,-4001928674,18286628118,22288556792
325 Chemicals,World Total,April,2018,Q2,April 2018,-3731410286,17305648655,21037058941
325 Chemicals,World Total,May,2018,Q2,May 2018,-3086419973,18336352463,21422772436
325 Chemicals,World Total,June,2018,Q2,June 2018,-3154816123,17891570733,21046386856
325 Chemicals,World Total,July,2018,Q3,July 2018,-4265101098,16755270553,21020371651
325 Chemicals,World Total,August,2018,Q3,August 2018,-3168267864,18148394450,21316662314
325 Chemicals,World Total,September,2018,Q3,September 2018,-1243751437,17631471605,18875223042
325 Chemicals,World Total,October,2018,Q4,October 2018,-5029812280,18247610406,23277422686
325 Chemicals,World Total,November,2018,Q4,November 2018,-4348798907,16574631129,20923430036
325 Chemicals,World Total,December,2018,Q4,December 2018,-4421284428,16539885155,20961169583
325 Chemicals,World Total,January,2019,Q1,January 2019,-5573144541,16847819251,22420963792
325 Chemicals,World Total,February,2019,Q1,February 2019,-2132256512,16749464460,18881720972
325 Chemicals,World Total,March,2019,Q1,March 2019,-3605528275,19003213466,22608741741
325 Chemicals,World Total,April,2019,Q2,April 2019,-6211889080,17414894824,23626783904
325 Chemicals,World Total,May,2019,Q2,May 2019,-4778711506,18118163323,22896874829
325 Chemicals,World Total,June,2019,Q2,June 2019,-3144809834,17679062170,20823872004
325 Chemicals,World Total,July,2019,Q3,July 2019,-5713283902,17742206990,23455490892
325 Chemicals,World Total,August,2019,Q3,August 2019,-4283534813,17907228473,22190763286
325 Chemicals,World Total,September,2019,Q3,September 2019,-4558049528,16882307411,21440356939
325 Chemicals,World Total,October,2019,Q4,October 2019,-4363719946,17873794645,22237514591
325 Chemicals,World Total,November,2019,Q4,November 2019,-3661861259,16506925750,20168787009
325 Chemicals,World Total,December,2019,Q4,December 2019,-5013086064,15860798856,20873884920
325 Chemicals,World Total,January,2020,Q1,January 2020,-6354256058,16404940399,22759196457
325 Chemicals,World Total,February,2020,Q1,February 2020,-4179330691,16535430396,20714761087
